     AGC/ObjID		  RA	    Dec     r        z     D[Mpc]    LogM*  LogMHI/M*  code (ALFALFA-only, noSDSS spec =1, SDSS-only=2, match=3)
  587744874790781012  133.9571   13.1592  16.45   0.0133    59.44   9.2566  -0.8485    2
  587742060514246866  132.9961   13.6095  16.76   0.0391   171.64  10.1095  -0.4854    2
  587744875327520967  133.4737   13.5697  17.43   0.0132    58.97   8.5967  -0.1295    2
  587742013262266674  133.4310   13.9824  16.58   0.0196    88.13   9.4206  -0.4915    2
  587744874253254697  132.5515   12.3523  14.75   0.0295   130.46  10.6286  -1.0773    2
  587742013798744308  132.4495   13.9168  17.39   0.0529   230.51   9.8751   0.2828    2
  587745243621032203  133.9982   12.4844  17.68   0.0293   129.64   8.9870   0.3634    2
  587745244694380781  132.7759   13.1567  15.78   0.0478   208.74  10.4791  -0.4325    2
  587745244694904872  134.0166   13.4220  15.48   0.0140    62.56   9.4664  -0.7081    2
  587745244158361781  134.8432   13.3101  16.21   0.0307   135.65   9.9728  -0.3943    2
  587745244158361869  134.9464   13.3177  16.55   0.0302   133.35   9.8093  -0.3560    2
  587744874791043326  134.5501   13.3905  17.58   0.0497   217.06   9.4203   0.6593    2
  587744874254106706  134.5029   12.8870  15.05   0.0293   129.63  10.2753  -0.8048    2
  587745243084292406  134.3289   12.2866  17.15   0.0303   134.06   9.5866  -0.1951    2
  587744873717170349  134.4078   12.4964  15.13   0.0301   133.20  10.3144  -0.7882    2
  587744873717039228  134.1185   12.4608  15.57   0.0294   130.05  10.2106  -0.6588    2
  587745244158755131  135.8324   13.4581  16.15   0.0500   218.25  10.6537  -0.4539    2
  587744873717563559  135.3772   12.6623  15.94   0.0193    87.01   9.5798  -0.4242    2
  587744873717366921  134.8372   12.4861  16.13   0.0435   190.62  10.2553  -0.4028    2
  587745243621687545  135.5175   12.9812  16.81   0.0297   131.50   9.4451   0.0542    2
  587744873717563471  135.3911   12.6588  16.73   0.0198    88.78   9.1015   0.0700    2
  587745243621490798  135.0168   12.8849  16.18   0.0293   129.58  10.1007  -0.6735    2
  587744875328241829  135.0593   13.9536  16.57   0.0518   226.03  10.0568   0.1738    2
  587745403609743605  135.6099   12.0468  17.27   0.0575   250.24  10.1737  -0.1604    2
  587745541048631486  135.7573   12.3615  16.51   0.0287   126.90   9.6871  -0.1822    2
  587745243621097572  134.1493   12.5433  17.43   0.0296   130.96   9.2944   0.2975    2
  587744873717039443  134.0852   12.3835  17.58   0.0297   131.41   9.0149   0.4243    2
  587745243084161079  134.0916   12.2036  17.60   0.0296   130.85   9.0160   0.5124    2
  587744874791632941  135.7820   13.6973  15.36   0.0291   128.58  10.4503  -0.9704    2
  587744874791567652  135.6219   13.6800  16.63   0.0289   127.86   9.5403  -0.0054    2
  587745244695626067  135.6360   13.8998  17.19   0.0296   130.99   9.2720   0.1777    2
  587745244695560436  135.5765   13.8104  17.29   0.0514   224.36   9.8396   0.2907    2
  587745244158754920  135.7840   13.5180  15.56   0.0289   127.87  10.4575  -1.0061    2
  587745244695691580  135.8115   13.8359  17.60   0.0292   129.40   9.0024   0.4005    2
  587744874791633142  135.9159   13.6723  13.63   0.0296   130.97  11.2747  -1.6872    2
  587744874254696679  135.8923   13.2086  16.52   0.0297   131.16   9.8176  -0.2329    2
  587745243621884044  135.9350   13.1721  15.44   0.0281   124.58  10.3816  -0.8496    2
  587744875327782959  134.0682   13.7057  16.20   0.0581   253.07  10.7998  -0.5428    2
  587744873717170365  134.4058   12.5216  17.64   0.0191    86.06   8.7863   0.0427    2
  587744874791633074  135.8043   13.7460  17.16   0.0284   125.77   9.3619  -0.0438    2
  587744874791633088  135.8349   13.6952  14.49   0.0300   132.57  10.8798  -1.2830    2
  587745244695691570  135.7756   13.8357  17.58   0.0308   135.88   9.1267   0.2472    2
  587745243084947695  135.9578   12.5510  17.37   0.0288   127.53   9.3871   0.0314    2
  587745243621818546  135.7295   13.0634  15.77   0.0561   244.36  10.9038  -0.8543    2
  587744874791567546  135.7287   13.6609  15.86   0.0298   131.93  10.3361  -0.7338    2
  587745244695494884  135.4280   13.7634  17.09   0.0499   217.66  10.2495  -0.3157    2
  587744874791632907  135.7970   13.6325  13.39   0.0290   128.52  11.3605  -1.7875    2
  587745244158820572  135.8792   13.5989  16.19   0.0291   128.73  10.0914  -0.6487    2
  587745243621753020  135.6570   13.0739  17.34   0.0167    73.96   8.7021   0.2117    2
  587745244158689503  135.6470   13.4691  16.15   0.0559   243.50  10.4087  -0.3564    2
  587744874254499977  135.2884   13.1961  15.59   0.0520   226.73  10.7205  -0.5426    2
  587745403609940229  135.9253   12.2503  16.96   0.0290   128.20   9.7458  -0.3440    2
  587745403609874487  135.7837   12.2340  15.61   0.0288   127.42  10.0946  -0.9327    2
  587745243622408410  137.1293   13.3953  17.70   0.0579   252.21   9.7549   0.2845    2
  587744874255351889  137.2410   13.7640  15.62   0.0550   239.63  10.9523  -0.8191    2
  587745244159148194  136.6861   13.6617  17.41   0.0580   252.55   9.8736   0.2950    2
  587744874255220888  136.9854   13.4934  16.74   0.0297   131.50   9.5223  -0.0238    2
  587744874255220909  137.0101   13.6473  16.07   0.0156    69.13   9.1875  -0.3442    2
  587745243085275355  136.5710   12.8454  17.29   0.0297   131.54   9.2224   0.2836    2
  587744874791960881  136.5423   13.9050  17.52   0.0583   253.94   9.8896   0.2398    2
  587745244158951481  136.2089   13.5620  13.23   0.0283   125.56  11.3643  -1.7936    2
  587744874791829643  136.2510   13.8385  16.26   0.0288   127.63   9.8834  -0.3392    2
  587744874791764134  136.1300   13.7757  16.73   0.0551   240.14  10.0317  -0.0249    2
  587745244158886122  136.0905   13.6367  16.97   0.0282   124.82   9.7403  -0.4604    2
  587744874791764119  136.1006   13.7766  16.60   0.0292   129.15   9.7471  -0.3110    2
  587744874791698624  136.0016   13.6636  16.53   0.0314   138.85  10.0602  -0.6055    2
  587745243085144224  136.2393   12.7506  17.31   0.0288   127.30   9.1814   0.1055    2
  587745243085144276  136.3194   12.6661  17.29   0.0338   149.01   9.4052   0.0758    2
  587745243085078707  136.0888   12.7869  16.42   0.0286   126.44  10.1144  -0.7234    2
  587745243085734097  137.7250   13.0372  17.67   0.0500   218.31  10.0422  -0.1948    2
  587745243085865078  137.8717   13.1846  17.29   0.0323   142.73   9.3281   0.1667    2
  587744873718546618  137.5437   13.2183  16.66   0.0496   216.76   9.9647   0.1681    2
  587745244159082657  136.4663   13.7179  16.23   0.0273   121.29   9.9110  -0.4815    2
  587745404147663020  137.7865   12.9537  16.65   0.0504   220.02  10.3730  -0.3484    2
  587745404147597584  137.7669   12.9478  15.93   0.0495   216.08  10.6948  -0.7938    2
  587745403073593351  137.1751   12.1488  15.52   0.0486   212.20  10.8888  -0.8871    2
  587745403610595412  137.5043   12.4860  15.48   0.0504   220.18  11.1410  -1.0268    2
  587745541049614504  137.9307   12.9340  17.74   0.0507   221.29  10.0292  -0.0225    2
  587745541049614340  137.8948   12.9273  14.20   0.0496   216.50  11.4551  -1.2462    2
  587745541049614502  137.9346   12.8843  16.29   0.0508   221.80  10.6252  -0.5549    2
  587745403073855501  137.7987   12.1612  15.53   0.0289   128.14   9.9550  -0.3464    2
  587745403073790051  137.7321   12.1877  17.35   0.0381   167.52   9.3723   0.2687    2
  587745540512743616  137.9931   12.5044  15.93   0.0577   251.55  10.8482  -0.7464    2
  587745243085078709  136.0537   12.8262  16.23   0.0496   216.81  10.2627  -0.3108    2
  587744873718284459  136.9925   13.1140  16.65   0.0579   252.35  10.2599  -0.2690    2
  587745243622473879  137.2237   13.5405  15.26   0.0498   217.27  10.9085  -0.7673    2
  587745243622211799  136.6216   13.2204  16.25   0.0496   216.52  10.6125  -0.6251    2
  587744873718022352  136.4541   12.8971  16.91   0.0495   216.11  10.1853  -0.3227    2
  587744873718087870  136.5063   12.9881  14.97   0.0281   124.56  10.6210  -1.1315    2
  587745244158886025  136.1543   13.5543  13.62   0.0281   124.53  11.1492  -1.6309    2
  587744874791764183  136.2111   13.7218  16.33   0.0307   135.55  10.1201  -0.7212    2
  587744874791698671  136.0662   13.7247  17.41   0.0287   126.86   9.5909  -0.1916    2
  587744874791764121  136.1001   13.8019  17.28   0.0285   126.12   9.5094  -0.1854    2
  587745244695757005  136.0048   13.8692  15.10   0.0285   126.07  10.5881  -1.2265    2
  587744873181741294  137.8418   12.9990  16.91   0.0495   216.30  10.3009  -0.4660    2
  587744874792222864  137.1778   13.9596  15.07   0.0497   217.11  11.1422  -0.9758    2
  587745541049090298  136.7744   12.6002  17.52   0.0292   129.21   9.1843   0.2414    2
  587745403610726504  137.8105   12.5916  17.37   0.0287   127.24   9.0853   0.4232    2
  587745403073527988  137.1447   12.1223  17.07   0.0493   215.52   9.8578   0.0627    2
  587745540512219447  136.8485   12.2372  17.40   0.0340   149.89   9.3704   0.2226    2
  587745403610792120  137.8397   12.7267  16.74   0.0499   218.05  10.3302  -0.2842    2
  587745541049548906  137.8255   12.9300  17.33   0.0498   217.52  10.1654  -0.3890    2
  587745403073855572  137.8796   12.1478  15.10   0.0297   131.49  10.4114  -0.7671    2
  587745541049614536  137.9915   12.9070  16.88   0.0508   221.79  10.3602  -0.3655    2
  587745243623260302  138.9566   13.8388  17.59   0.0295   130.75   9.0114   0.3344    2
  587745243622866974  138.0847   13.6740  14.26   0.0286   126.82  10.9335  -1.2638    2
  587745243086585999  139.5866   13.6434  17.41   0.0292   129.38   9.2645   0.0470    2
  587745243086585976  139.5297   13.6507  16.86   0.0492   214.84  10.3216  -0.4815    2
  587745541049614549  138.0184   12.9305  16.58   0.0499   218.19  10.4321  -0.4667    2
  587745402537246956  138.6032   11.9404  16.23   0.0312   138.03  10.1498  -0.6322    2
  587745539976593690  139.8707   12.3817  17.13   0.0583   253.93   9.9047   0.2698    2
  587745539439263830  138.8681   11.8348  15.59   0.0490   214.34  10.6157  -0.6625    2
  587742567315210381  139.8793   13.8684  16.70   0.0501   218.95  10.3478  -0.3131    2
  587745243086782622  139.9688   13.6385  15.41   0.0551   240.27  10.6266  -0.6105    2
  587745403074314253  138.8377   12.4376  16.93   0.0333   147.04   9.3485   0.1317    2
  587745402537377881  138.8072   12.0894  14.84   0.0579   252.37  11.2235  -1.0084    2
  587745541050007764  138.8721   13.1181  16.44   0.0395   173.38  10.3233  -0.6890    2
  587745404148187300  139.0204   13.2511  17.64   0.0494   215.70   9.5855   0.3398    2
  587745541050269759  139.4576   13.1110  17.27   0.0500   218.60   9.7532   0.1873    2
  587745403074707596  139.8126   12.6522  15.93   0.0396   173.76  10.5222  -0.8129    2
  587745243622998160  138.4304   13.6717  16.42   0.0294   130.10   9.6470  -0.1872    2
  587745243622867087  138.0924   13.5378  16.96   0.0287   127.14   9.6875  -0.3116    2
  587742566778208452  139.5511   13.4536  17.58   0.0498   217.41   9.6456   0.3761    2
  587745243086585980  139.5544   13.5959  16.34   0.0493   215.42  10.4167  -0.3952    2
  587745243086520509  139.4761   13.5293  15.60   0.0499   218.25  10.9190  -0.6939    2
  587742567314948321  139.1845   13.7165  17.58   0.0499   218.05   9.6182   0.4694    2
  587745243622932672  138.3087   13.7994  16.84   0.0321   141.67   9.5685  -0.1685    2
  587742567315144837  139.7702   13.7423  16.43   0.0498   217.74  10.4968  -0.4678    2
  587745402537116012  138.2317   11.8150  17.33   0.0406   178.30   9.7271  -0.1031    2
  587745403074314449  138.9321   12.4431  17.44   0.0290   128.52   9.2126   0.0747    2
  587745539439263927  138.8107   11.8670  15.11   0.0491   214.45  11.0753  -1.1919    2
  587745541049942304  138.7251   13.1243  17.44   0.0530   231.12  10.0751   0.0939    2
  587745403611512996  139.4865   13.0818  15.46   0.0292   129.33  10.3130  -0.7539    2
  587745403611119822  138.6854   12.7786  16.44   0.0534   233.23  10.2638  -0.1506    2
  587745403611381939  139.2181   12.9462  16.65   0.0571   248.96  10.3242  -0.2504    2
  587742566778470599  140.2133   13.6025  16.24   0.0292   129.38   9.5486  -0.0638    2
  587742567315276056  140.0762   13.8253  17.40   0.0279   123.75   9.1002   0.1957    2
  587745243087503453  141.6516   13.9682  17.78   0.0292   129.64   9.0994   0.1385    2
  587745243087044793  140.6747   13.7651  16.06   0.0537   234.21  10.4536  -0.3129    2
  587742566778667263  140.6012   13.6972  17.67   0.0285   126.49   9.0799   0.3078    2
  587742567315341544  140.1908   13.9475  17.19   0.0195    87.88   9.0087  -0.1222    2
  587745539977511161  141.9057   12.8604  17.58   0.0296   131.37   8.9988   0.4534    2
  587745539977314455  141.5134   12.7346  14.12   0.0288   127.74  10.6920  -1.1109    2
  587745539977314526  141.4046   12.6937  17.37   0.0518   226.34   9.7879   0.2552    2
  587745402001752311  141.8071   12.1411  16.62   0.0530   231.55  10.4177  -0.3511    2
  587745538903507023  141.4576   11.9726  15.26   0.0535   233.48  11.0640  -0.9190    2
  587745538903507174  141.4798   11.9959  17.20   0.0518   226.47  10.2542  -0.2175    2
  587745538903507201  141.5162   11.9900  17.35   0.0510   222.69   9.9568  -0.0056    2
  587745403612102811  140.8954   13.3385  16.23   0.0524   228.63  10.5486  -0.3523    2
  587745541050925073  140.9858   13.4307  14.47   0.0518   226.29  11.3535  -0.7167    2
  587745403612430544  141.7173   13.5538  17.62   0.0199    89.53   8.7813   0.1265    2
  587745540514119842  141.2633   13.0661  16.66   0.0369   162.44   9.9929  -0.4124    2
  587745402538492012  141.3409   12.4731  17.51   0.0525   229.47   9.5833   0.5737    2
  587745539440312553  141.2498   12.3675  17.70   0.0525   229.26  10.0565   0.0638    2
  587745402537902223  140.0034   12.2534  16.04   0.0583   254.05  10.5906  -0.3904    2
  587742566778470504  140.2048   13.6156  15.31   0.0294   130.33  10.0870  -0.4529    2
  587742566778863825  141.1819   13.8294  17.54   0.0325   143.71   8.9079   0.5360    2
  587742567315538335  140.5891   13.9417  17.37   0.0542   236.31  10.0226   0.0536    2
  587745403612102693  140.8623   13.2649  14.70   0.0291   129.04  10.7150  -1.2197    2
  587745403074969879  140.4799   12.7690  16.83   0.0581   253.31  10.4781  -0.3330    2
  587745541050925163  140.9392   13.4694  15.69   0.0509   222.53  10.6762  -0.5962    2
  587745541050859734  140.8803   13.4135  16.60   0.0523   228.45  10.5194  -0.3600    2
  587745402538426525  141.2899   12.4123  16.77   0.0524   228.84  10.3980  -0.1188    2
  587745402001424744  141.1006   11.9848  17.40   0.0113    51.32   8.7044  -0.3617    2
  587742566778470575  140.1792   13.5768  17.18   0.0295   130.78   9.1805   0.2931    2
  587745403611775076  140.2113   13.1913  13.41   0.0167    74.02  10.8201  -1.7386    2
  587745402001817808  141.9559   12.2160  17.16   0.0292   129.42   9.4989  -0.0530    2
  587745538903507203  141.5276   11.9492  15.88   0.0542   236.51  10.8021  -0.6159    2
  587745402001686692  141.6415   12.1184  15.96   0.0529   231.03  10.7389  -0.3718    2
  587745538903507091  141.5293   11.9921  15.24   0.0524   228.93  11.0397  -0.7361    2
  587745404148973788  140.8597   13.6407  16.12   0.0520   227.27  10.6358  -0.3918    2
  587745541050925212  140.9914   13.4531  16.70   0.0527   229.91  10.4914  -0.1529    2
  587745403612299446  141.3542   13.4661  17.42   0.0325   143.76   9.2929   0.1850    2
  587738411396038888  142.9939   12.0163  16.93   0.0490   214.55  10.3028  -0.4102    2
  587745539440705838  142.1773   12.5311  16.98   0.0522   228.16   9.7788   0.3643    2
  587745539440705637  142.1536   12.4594  14.60   0.0257   114.58  10.6863  -1.2504    2
  587745402001948914  142.2978   12.1915  16.25   0.0523   228.49  10.3516  -0.2221    2
  587745402538819658  142.1662   12.6206  14.03   0.0282   125.26  11.0399  -1.5423    2
  587745539977576473  142.0323   12.8102  16.62   0.0281   124.74   9.6825  -0.2880    2
  587745541051449443  142.1840   13.8210  14.66   0.0490   214.18  11.2531  -1.1923    2
  587745540514709586  142.5857   13.4583  16.90   0.0084    38.72   8.4192  -0.2761    2
  587745403076083814  142.8973   13.2985  17.60   0.0289   128.24   9.0944   0.3154    2
  587745541051842736  143.0973   13.9483  16.79   0.0283   125.62   9.4290  -0.0439    2
  587745403076411558  143.6713   13.5020  16.76   0.0518   226.55  10.0082   0.2304    2
  587745403613282487  143.6897   13.8160  15.51   0.0256   114.22  10.4273  -1.1607    2
  587745541051842697  143.0380   13.9084  15.84   0.0290   128.61  10.1287  -0.6092    2
  587745402002735303  144.0882   12.7066  17.69   0.0234   104.67   9.0822  -0.0571    2
  587745539441426620  143.8425   12.8578  17.66   0.0419   183.89   9.7566  -0.0557    2
  587738411396104377  143.0683   12.0944  15.00   0.0198    89.09   9.9963  -0.8280    2
  587738411396431995  143.7653   12.1248  17.30   0.0430   188.80   9.7968  -0.0559    2
  587745539440771287  142.3427   12.4328  17.40   0.0525   229.17  10.0143   0.0517    2
  587745402002145328  142.6484   12.3845  17.49   0.0521   227.51   9.6684   0.5359    2
  587745402539081828  142.7563   12.8434  15.56   0.0383   168.42  10.6347  -0.8692    2
  587745402002014259  142.3410   12.2841  17.91   0.0365   160.66   8.9866   0.5630    2
  587745539440771212  142.2528   12.5037  15.14   0.0523   228.37  10.7774  -0.4991    2
  587745404149498058  142.0812   13.9491  17.60   0.0512   223.67   9.7799   0.2217    2
  587745539977642283  142.2732   12.9612  15.81   0.0389   171.10  10.6247  -0.9744    2
  587745404149694601  142.5227   13.9726  14.10   0.0514   224.54  11.4120  -1.2465    2
  587745539977838782  142.6388   12.9604  17.14   0.0382   168.02   9.5135   0.2570    2
  587745402539147441  142.8142   12.9293  17.43   0.0520   227.10   9.5346   0.5774    2
  587745539978100934  143.2923   13.1630  16.02   0.0244   108.82   9.7337  -0.4926    2
  587745403613020258  143.0825   13.6822  15.85   0.0292   129.37   9.8389  -0.3257    2
  587739376154509763  120.1154   15.9141  15.95   0.0538   233.57  10.5654  -0.4214    2
  587741533300981867  120.3024   14.1030  16.79   0.0291   127.71   9.8925  -0.5662    2
  587741533301178627  120.7276   14.4254  16.60   0.0163    71.79   9.3313  -0.6089    2
  587741420559073622  119.8891   14.4339  16.60   0.0446   194.40  10.0548  -0.0535    2
  587741387809555046  120.1611   15.8203  16.81   0.0559   242.77  10.5196  -0.5380    2
  587741387809555025  120.1406   15.8247  17.48   0.0547   237.60  10.1927   0.0239    2
  587741387809554596  120.1187   15.7088  16.74   0.0547   237.25  10.2128  -0.2207    2
  587741421633012140  119.9428   15.3816  17.57   0.0289   126.83   9.2984   0.0445    2
  587741387272487541  119.9218   15.2559  15.45   0.0463   201.44  10.5968  -0.6778    2
  587739376154640754  120.3897   16.0575  16.30   0.0426   185.79  10.3601  -0.5912    2
  587741387809620192  120.2863   15.8179  16.21   0.0546   237.11  10.5212  -0.4577    2
  587741421633273937  120.4048   15.7098  11.59   0.0159    69.72  11.4851  -2.4947    2
  587741387809685911  120.3080   15.9196  16.94   0.0552   239.50  10.3540  -0.3033    2
  587741387809620241  120.3613   15.7500  16.36   0.0165    72.25   9.5547  -0.7405    2
  587741421096141117  120.1255   14.9463  15.12   0.0444   193.59  10.8876  -0.9880    2
  587741387272683703  120.3464   15.3694  12.70   0.0156    65.80  11.0065  -2.1593    2
  587741421096403430  120.7353   15.3535  17.40   0.0392   171.30   9.3748   0.2473    2
  587741386735812754  120.4935   15.0589  13.97   0.0161    70.97  10.3794  -1.4439    2
  587741421633339491  120.5719   15.7504  16.83   0.0578   250.88  10.4268  -0.2353    2
  587741421633208869  120.4364   15.5859  17.79   0.0160    67.67   8.7846  -0.2180    2
  587741386736009452  120.9402   15.2397  14.31   0.0382   166.96  11.1241  -1.3744    2
  587741386735943737  120.7489   15.1410  15.06   0.0393   171.43  10.7566  -1.0273    2
  587741490888770013  121.0387   14.8708  16.21   0.0396   173.00  10.1983  -0.3972    2
  587741387272814689  120.5753   15.4521  17.11   0.0158    69.55   9.1569  -0.5490    2
  587741386736074962  121.1265   15.2586  16.84   0.0398   173.84  10.0280  -0.2984    2
  587741490888770037  121.0760   14.8407  16.00   0.0386   168.57  10.2643  -0.5525    2
  587741420559794613  121.5188   15.1864  16.03   0.0539   234.28  10.2979  -0.2114    2
  587741490889032114  121.6334   15.0938  17.31   0.0574   249.03   9.9930  -0.0301    2
  587741490888966666  121.5544   15.0620  16.07   0.0538   233.63  10.2328   0.1242    2
  587741490888900840  121.3437   15.0526  16.66   0.0451   196.49   9.7874  -0.0223    2
  587741386736402833  121.7540   15.6125  15.17   0.0448   195.21  10.8041  -0.8156    2
  587741386736402733  121.8441   15.6570  15.32   0.0448   195.27  10.8853  -1.0188    2
  587741533301702977  121.8364   15.0269  15.73   0.0296   130.25  10.2985  -0.7736    2
  587741387272946207  120.9194   15.6577  16.92   0.0157    69.06   9.1004  -0.5242    2
  587741421096534479  120.9353   15.5417  16.15   0.0579   251.19  10.4236  -0.3050    2
  587741420559728823  121.3323   15.1791  15.32   0.0541   235.09  11.0678  -1.0213    2
  587741420559794608  121.4861   15.2332  17.59   0.0543   235.74   9.8194   0.3007    2
  587741490889032178  121.6865   15.1053  17.59   0.0303   133.28   9.5212  -0.2402    2
  587739376154510005  120.1311   15.8689  17.48   0.0542   235.32   9.6470   0.5130    2
  587739376154509557  120.1555   15.8695  15.76   0.0549   238.12   9.9749   0.2092    2
  587741489815028208  121.5113   14.0610  15.60   0.0571   247.86  10.8096  -0.7040    2
  587741489815027774  121.4709   14.0018  16.30   0.0376   164.40  10.0949  -0.3827    2
  587741532227895347  121.9697   14.1475  16.59   0.0291   128.06   9.9079  -0.5690    2
  587741533301047747  120.3879   14.2282  17.32   0.0529   229.83   9.7739   0.5590    2
  587741490351768062  121.0586   14.2665  17.70   0.0378   165.08   9.2640   0.3428    2
  587741533301047748  120.3916   14.2262  17.48   0.0539   233.92   9.5780   0.8936    2
  587741490888441974  120.4313   14.4410  17.18   0.0292   128.28   9.6048  -0.0230    2
  587741386735550694  120.0715   14.6500  15.70   0.0521   226.37  10.4068  -0.1157    2
  587741386735616083  120.0885   14.7818  14.68   0.0467   203.12  10.9808  -0.9729    2
  587741387809424148  119.9260   15.5772  17.70   0.0349   152.76   9.3133   0.1739    2
  587741387809554945  120.1866   15.6591  16.76   0.0552   239.68  10.3712  -0.2815    2
  587741387809554628  120.1530   15.6842  13.65   0.0157    66.31  10.7913  -1.9990    2
  587741387809685872  120.3366   15.8270  17.25   0.0543   235.94   9.9515   0.2758    2
  587741421633274187  120.3741   15.7144  17.58   0.0138    61.10   8.8306  -0.3154    2
  587741421633208336  120.2482   15.6249  15.46   0.0150    65.98   9.5943  -0.9156    2
  587741387272553172  120.0825   15.2645  17.37   0.0288   126.70   9.0042   0.3910    2
  587741421096206778  120.2602   15.1722  16.37   0.0443   192.81  10.1125  -0.2232    2
  587741421633274314  120.4976   15.6957  17.62   0.0436   189.79   9.7691  -0.0895    2
  587741421633274194  120.4179   15.6449  15.54   0.0166    72.88   9.7780  -0.9377    2
  587741386735944289  120.8350   15.2044  16.25   0.0393   171.56  10.3791  -0.6960    2
  587741421633470799  120.8128   15.9081  15.68   0.0447   194.59  10.5694  -0.7192    2
  587741386736075282  121.0750   15.3440  17.21   0.0394   171.83  10.0423  -0.3419    2
  587741421096665679  121.1782   15.6262  17.08   0.0453   197.25   9.8007   0.0754    2
  587741420559794479  121.3914   15.1749  17.01   0.0539   234.08   9.9350   0.0668    2
  587741386736468529  121.9842   15.6646  16.06   0.0450   196.15  10.1786  -0.2150    2
  587741386736402691  121.8233   15.6677  16.09   0.0454   197.59  10.5313  -0.7145    2
  587741386736402849  121.7452   15.6594  17.39   0.0446   194.45   9.3919   0.3919    2
  587741386736271899  121.5622   15.4473  17.58   0.0516   224.09   9.7194   0.3811    2
  587741386736337429  121.5816   15.6548  15.73   0.0446   194.09  10.3924  -0.4954    2
  587741533301702848  121.8011   14.9854  14.21   0.0293   128.69  10.9892  -1.4648    2
  587741533301768398  121.9148   15.0847  15.50   0.0285   125.51   9.9958  -0.5287    2
  587741421096534475  120.9610   15.4933  17.71   0.0397   173.51   9.5559  -0.0621    2
  587741387273142512  121.3582   15.8222  16.14   0.0537   233.26  10.7785  -0.7256    2
  587741533301637521  121.6132   14.8601  16.74   0.0572   248.28  10.0642   0.0526    2
  587741420559860014  121.5290   15.2463  16.30   0.0537   233.19  10.6895  -0.7203    2
  587741421096469166  120.8300   15.4813  17.69   0.0446   194.38   9.7011   0.0344    2
  587741420559597623  120.9996   14.9579  17.13   0.0396   172.81   9.9824  -0.3122    2
  587741420559598065  121.0160   15.0885  16.55   0.0390   170.36  10.3023  -0.6273    2
  587741386736009746  120.9404   15.2541  17.42   0.0388   169.66   9.8707  -0.1087    2
  587741420559728995  121.2605   15.2345  16.27   0.0543   235.91  10.6648  -0.6278    2
  587741386736009769  120.9499   15.2791  16.74   0.0558   242.24  10.2692  -0.0575    2
  587741387273142696  121.2419   15.9613  17.24   0.0450   196.01   9.6670   0.1708    2
  587741421633733005  121.4369   16.0843  16.84   0.0444   193.39  10.2479  -0.4466    2
  587741387273404944  121.8812   16.1819  15.84   0.0534   232.07  10.7953  -0.6981    2
  587741421633274353  120.5143   15.7109  17.45   0.0139    61.59   8.7602  -0.2055    2
  587741421633274271  120.4588   15.6851  15.99   0.0537   233.27  10.3315  -0.3588    2
  587741421096403448  120.7594   15.3182  17.20   0.0154    68.03   9.0783  -0.4839    2
  587741490888835449  121.1992   14.8889  16.74   0.0297   130.51   9.5504  -0.0279    2
  587741420559597692  120.9967   15.0620  14.91   0.0392   170.98  10.9889  -1.1869    2
  587741421633601898  121.0629   16.0743  16.84   0.0538   233.48   9.9460   0.2990    2
  587741387273404882  121.8189   16.1892  16.86   0.0449   195.58  10.2675  -0.4127    2
  587741387273404811  121.8263   16.0869  17.63   0.0447   194.56   9.6220   0.0135    2
  587741490888900918  121.4605   14.9037  15.95   0.0290   127.40   9.8041  -0.1695    2
  587741533301703038  121.7040   15.0021  17.54   0.0305   134.12   9.4457  -0.0419    2
  587741532764373241  121.0396   14.1979  16.07   0.0553   240.08  10.5676  -0.3994    2
  587741533301702875  121.8189   14.9511  13.64   0.0295   129.72  11.2082  -1.5080    2
  587741532227895366  121.9773   14.1792  15.70   0.0291   128.13   9.7624  -0.2685    2
  587741490352488765  122.5520   15.0076  17.57   0.0575   249.41   9.8012   0.2052    2
  587741489815421402  122.3092   14.5852  16.72   0.0579   251.40  10.4719  -0.4363    2
  587741532764962865  122.2410   14.6250  14.74   0.0571   247.83  11.4206  -1.1939    2
  587741532764897817  122.1546   14.5944  17.66   0.0556   241.43  10.0708  -0.1470    2
  587741532765028733  122.4364   14.7059  17.03   0.0563   244.50  10.3061  -0.2408    2
  587741489815421316  122.2669   14.5495  16.24   0.0574   249.01  10.7326  -0.6300    2
  587741532765094080  122.5757   14.8363  14.50   0.0287   126.23  10.8375  -1.1118    2
  587741489815486819  122.4623   14.4834  17.15   0.0576   249.93  10.0272   0.0926    2
  587741490890080563  123.8872   16.0869  17.22   0.0451   196.44  10.2615  -0.4603    2
  587741490353078678  123.7953   15.6193  16.51   0.0293   129.05   9.7218  -0.3885    2
  587741490352620028  122.8045   15.2751  16.44   0.0449   195.77  10.4603  -0.5181    2
  587741420560122233  122.1173   15.5359  17.78   0.0538   233.54   9.4655   0.5920    2
  587741386736533633  122.0532   15.7551  16.47   0.0446   194.49  10.0212  -0.3102    2
  587741532764962929  122.2694   14.6167  14.81   0.0571   247.81  11.3675  -1.0913    2
  587741532764963324  122.2864   14.6169  16.86   0.0571   247.93  10.4968  -0.3891    2
  587741532764897900  122.2422   14.5754  17.09   0.0580   251.78  10.3255  -0.1916    2
  587741709398180165  123.5633   14.2418  15.26   0.0560   243.08  11.1300  -0.9845    2
  587741532228288893  122.9335   14.5134  16.06   0.0563   244.39  10.7554  -0.6477    2
  588023047471104474  123.4039   14.4322  16.91   0.0558   242.56  10.4681  -0.3398    2
